Identificador de URL,Nombre,Categorías,Nombre de propiedad 1,Valor de propiedad 1,Precio,Precio promocional,Peso (kg),Alto (cm),Ancho (cm),Profundidad (cm),Stock,SKU,Código de barras,Mostrar en tienda,Envío sin cargo,Descripción,Tags,Título para SEO,Descripción para SEO,Marca,Producto Físico,Costo,Visibilidad
mechas-router-franzoi,Mecha para Router CNC,Mechas,Medida,82425063521,23800,,,,,,,Router_Franzoi-82425063521,,no,no,"<p><b>Mecha para Router CNC</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Uso:</b> Mecanizado Router CNC</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Mechas,Nordutensili,Router_Franzoi",Mecha para Router CNC Router_Franzoi - Nordutensili | WoodTools,Mecha para Router CNC Router_Franzoi. Mecanizado Router CNC Consultanos por medidas y stock.,Nordutensili,si,,
mechas-router-franzoi,,,Medida,92505063521,30200,,,,,,,Router_Franzoi-92505063521,,no,no,,,,,,si,,
mechas-router-franzoi,,,Medida,92515063521,29900,,,,,,,Router_Franzoi-92515063521,,no,no,,,,,,si,,
mechas-router-franzoi,,,Medida,92708063521,40700,,,,,,,Router_Franzoi-92708063521,,no,no,,,,,,si,,
mechas-router-franzoi,,,Medida,92906063521,23000,,,,,,,Router_Franzoi-92906063521,,no,no,,,,,,si,,
mechas-router-franzoi,,,Medida,93206063521,28600,,,,,,,Router_Franzoi-93206063521,,no,no,,,,,,si,,
diamante-sccd,Incisor Cónico de Diamante PCD,Diamante,Medida,SCCD150322,694900,,,,,,,SCCD150322,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Incisor%20diamante/1.jpg"" alt=""Incisor Cónico de Diamante PCD"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Incisor%20diamante/2.jpg"" alt=""Incisor Cónico de Diamante PCD"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Incisor%20diamante/3.jpg"" alt=""Incisor Cónico de Diamante PCD"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Incisor Cónico de Diamante PCD</b></p><ul><li><b>Marca:</b> Schiavon</li><li><b>Material:</b> Diamante PCD</li><li><b>Uso:</b> Seccionadoras y Escuadradoras</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Diamante,Schiavon,SCCD",Incisor Cónico de Diamante PCD SCCD - Schiavon | WoodTools,Incisor Cónico de Diamante PCD SCCD. Seccionadoras y Escuadradoras Consultanos por medidas y stock.,Schiavon,si,,
diamante-sccd,,,Medida,SCCD150323,386200,,,,,,,SCCD150323,,no,no,,,,,,si,,
diamante-scid,Incisor de Diamante PCD,Diamante,Medida,1,499600,,,,,,,SCID-1,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Incisor%20diamante/1.jpg"" alt=""Incisor de Diamante PCD"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Incisor%20diamante/2.jpg"" alt=""Incisor de Diamante PCD"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Incisor%20diamante/3.jpg"" alt=""Incisor de Diamante PCD"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Incisor de Diamante PCD</b></p><ul><li><b>Marca:</b> Schiavon</li><li><b>Material:</b> Diamante PCD</li><li><b>Uso:</b> Incisor</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Diamante,Schiavon,SCID",Incisor de Diamante PCD SCID - Schiavon | WoodTools,Incisor de Diamante PCD SCID. Incisor Consultanos por medidas y stock.,Schiavon,si,,
diamante-sced,Disco de Diamante PCD,Diamante,Medida,SCSD350447,570100,,,,,,,SCSD350447,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Sierras%20diamante/1.jpg"" alt=""Disco de Diamante PCD"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Sierras%20diamante/2.jpg"" alt=""Disco de Diamante PCD"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Sierras%20diamante/3.jpg"" alt=""Disco de Diamante PCD"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Disco de Diamante PCD</b></p><ul><li><b>Marca:</b> Schiavon</li><li><b>Material:</b> Diamante PCD</li><li><b>Uso:</b> Corte de Placas y Melamina</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Diamante,Schiavon,SCED",Disco de Diamante PCD SCED - Schiavon | WoodTools,Disco de Diamante PCD SCED. Corte de Placas y Melamina Consultanos por medidas y stock.,Schiavon,si,,
diamante-mbdd,Mecha de Diamante,Diamante,Medida,MBDD3557,209700,,,,,,,MBDD3557,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Mechas%20diamante/1.jpg"" alt=""Mecha de Diamante"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Mechas%20diamante/2.jpg"" alt=""Mecha de Diamante"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Mechas%20diamante/3.jpg"" alt=""Mecha de Diamante"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Mechas%20diamante/4.jpg"" alt=""Mecha de Diamante"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Mecha de Diamante</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Material:</b> Diamante PCD</li><li><b>Uso:</b> Perforaciones de precisión</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Diamante,Nordutensili,MBDD",Mecha de Diamante MBDD - Nordutensili | WoodTools,Mecha de Diamante MBDD. Perforaciones de precisión Consultanos por medidas y stock.,Nordutensili,si,,
diamante-mbdd,,,Medida,MBID3557,777500,,,,,,,MBID3557,,no,no,,,,,,si,,
diamante-mdd,Mecha Diamante Forante HM,Diamante,Medida,MDD1225H,339300,,,,,,,MDD1225H,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Mechas%20diamante/1.jpg"" alt=""Mecha Diamante Forante HM"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Mechas%20diamante/2.jpg"" alt=""Mecha Diamante Forante HM"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Mechas%20diamante/3.jpg"" alt=""Mecha Diamante Forante HM"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Diamante/Mechas%20diamante/4.jpg"" alt=""Mecha Diamante Forante HM"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Mecha Diamante Forante HM</b></p><ul><li><b>Marca:</b> Nordutensili</li><li><b>Material:</b> Diamante PCD / HM</li><li><b>Uso:</b> Perforaciones</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Diamante,Nordutensili,MDD",Mecha Diamante Forante HM MDD - Nordutensili | WoodTools,Mecha Diamante Forante HM MDD. Perforaciones Consultanos por medidas y stock.,Nordutensili,si,,
diamante-mdd,,,Medida,MDD1643H,685900,,,,,,,MDD1643H,,no,no,,,,,,si,,
cuchillas-chc-hss,Cuchilla Plana HSS CHC,Cuchillas,Medida,CHC030100HSS,87300,,,,,,,CHC030100HSS,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Cuchillas/CHC_HSS/1.jpg"" alt=""Cuchilla Plana HSS CHC"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Cuchillas/CHC_HSS/2.jpg"" alt=""Cuchilla Plana HSS CHC"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Cuchillas/CHC_HSS/3.jpg"" alt=""Cuchilla Plana HSS CHC"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Cuchilla Plana HSS CHC</b></p><ul><li><b>Marca:</b> Ilma</li><li><b>Material:</b> HSS (Acero Súper Rápido)</li><li><b>Uso:</b> Maderas blandas y semi-duras</li><li><b>Formato:</b> Plana</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Cuchillas,Ilma,CHC_HSS",Cuchilla Plana HSS CHC CHC_HSS - Ilma | WoodTools,Cuchilla Plana HSS CHC CHC_HSS. Maderas blandas y semi-duras Consultanos por medidas y stock.,Ilma,si,,
cuchillas-chc-hss,,,Medida,CHC030120HSS,117600,,,,,,,CHC030120HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030130HSS,44500,,,,,,,CHC030130HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030150HSS,44700,,,,,,,CHC030150HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030160HSS,53200,,,,,,,CHC030160HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030180HSS,96000,,,,,,,CHC030180HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030200HSS,89200,,,,,,,CHC030200HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030210HSS,27700,,,,,,,CHC030210HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030230HSS,122500,,,,,,,CHC030230HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030240HSS,62400,,,,,,,CHC030240HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030300HSS,101800,,,,,,,CHC030300HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030310HSS,76400,,,,,,,CHC030310HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030320HSS,98400,,,,,,,CHC030320HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030330HSS,56800,,,,,,,CHC030330HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030360HSS,70300,,,,,,,CHC030360HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030370HSS,105600,,,,,,,CHC030370HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030400HSS,35000,,,,,,,CHC030400HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030410HSS,126200,,,,,,,CHC030410HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030420HSS,94400,,,,,,,CHC030420HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030460HSS,54200,,,,,,,CHC030460HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030500HSS,40300,,,,,,,CHC030500HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030510HSS,36500,,,,,,,CHC030510HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030600HSS,51200,,,,,,,CHC030600HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030610HSS,83500,,,,,,,CHC030610HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030640HSS,45500,,,,,,,CHC030640HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC030810HSS,100500,,,,,,,CHC030810HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC031070HSS,92600,,,,,,,CHC031070HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050100HSS,66000,,,,,,,CHC050100HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050130HSS,74500,,,,,,,CHC050130HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050135HSS,39800,,,,,,,CHC050135HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050150HSS,77300,,,,,,,CHC050150HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050160HSS,54500,,,,,,,CHC050160HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050170HSS,68900,,,,,,,CHC050170HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050180HSS,87600,,,,,,,CHC050180HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050200HSS,44500,,,,,,,CHC050200HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050210HSS,38100,,,,,,,CHC050210HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050230HSS,109800,,,,,,,CHC050230HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050250HSS,33300,,,,,,,CHC050250HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050300HSS,40300,,,,,,,CHC050300HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050310HSS,122400,,,,,,,CHC050310HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050320HSS,70300,,,,,,,CHC050320HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050330HSS,124400,,,,,,,CHC050330HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050350HSS,64100,,,,,,,CHC050350HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050360HSS,93200,,,,,,,CHC050360HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050400HSS,40800,,,,,,,CHC050400HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050410HSS,116500,,,,,,,CHC050410HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050420HSS,109300,,,,,,,CHC050420HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050430HSS,28600,,,,,,,CHC050430HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050450HSS,63600,,,,,,,CHC050450HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050460HSS,82900,,,,,,,CHC050460HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050500HSS,37900,,,,,,,CHC050500HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050510HSS,26300,,,,,,,CHC050510HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050520HSS,51100,,,,,,,CHC050520HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050600HSS,92400,,,,,,,CHC050600HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050610HSS,78300,,,,,,,CHC050610HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050640HSS,114400,,,,,,,CHC050640HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050700HSS,125100,,,,,,,CHC050700HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC050810HSS,88600,,,,,,,CHC050810HSS,,no,no,,,,,,si,,
cuchillas-chc-hss,,,Medida,CHC051040HSS,50800,,,,,,,CHC051040HSS,,no,no,,,,,,si,,
cuchillas-chc-md,Cuchilla Plana Metal duro CHC,Cuchillas,Medida,CHC03130MD,45900,,,,,,,CHC03130MD,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Cuchillas/CHC_MD/1.jpg"" alt=""Cuchilla Plana Metal duro CHC"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Cuchillas/CHC_MD/2.jpg"" alt=""Cuchilla Plana Metal duro CHC"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Cuchillas/CHC_MD/3.jpg"" alt=""Cuchilla Plana Metal duro CHC"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Cuchilla Plana Metal duro CHC</b></p><ul><li><b>Marca:</b> Ilma</li><li><b>Material:</b> Metal duro</li><li><b>Uso:</b> Maderas duras y abrasivas</li><li><b>Formato:</b> Plana</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Cuchillas,Ilma,CHC_MD",Cuchilla Plana Metal duro CHC CHC_MD - Ilma | WoodTools,Cuchilla Plana Metal duro CHC CHC_MD. Maderas duras y abrasivas Consultanos por medidas y stock.,Ilma,si,,
cuchillas-chc-md,,,Medida,CHC03150MD,77800,,,,,,,CHC03150MD,,no,no,,,,,,si,,
cuchillas-chc-md,,,Medida,CHC03180MD,80800,,,,,,,CHC03180MD,,no,no,,,,,,si,,
cuchillas-chc-md,,,Medida,CHC03230MD,58500,,,,,,,CHC03230MD,,no,no,,,,,,si,,
cuchillas-chc-md,,,Medida,CHC03310MD,71800,,,,,,,CHC03310MD,,no,no,,,,,,si,,
cuchillas-chc-md,,,Medida,CHC03410MD,62400,,,,,,,CHC03410MD,,no,no,,,,,,si,,
cuchillas-chc-md,,,Medida,CHC03510MD,129700,,,,,,,CHC03510MD,,no,no,,,,,,si,,
cuchillas-chc-md,,,Medida,CHC0360MD,99400,,,,,,,CHC0360MD,,no,no,,,,,,si,,
cuchillas-chc-md,,,Medida,CHC03610MD,50100,,,,,,,CHC03610MD,,no,no,,,,,,si,,
cuchillas-chc-md,,,Medida,CHC03630MD,46000,,,,,,,CHC03630MD,,no,no,,,,,,si,,
cuchillas-chcr-hss,Cuchilla Dorso Ranurado HSS CHCR,Cuchillas,Medida,CHCR0025608,31500,,,,,,,CHCR0025608,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Cuchillas/CHCR_HSS/1.jpg"" alt=""Cuchilla Dorso Ranurado HSS CHCR"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Cuchillas/CHCR_HSS/2.jpg"" alt=""Cuchilla Dorso Ranurado HSS CHCR"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Cuchillas/CHCR_HSS/3.jpg"" alt=""Cuchilla Dorso Ranurado HSS CHCR"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Cuchillas/CHCR_HSS/4.jpg"" alt=""Cuchilla Dorso Ranurado HSS CHCR"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Cuchilla Dorso Ranurado HSS CHCR</b></p><ul><li><b>Marca:</b> Ilma</li><li><b>Material:</b> HSS (Acero Súper Rápido)</li><li><b>Uso:</b> Maderas blandas y semi-duras</li><li><b>Formato:</b> Dorso Ranurado</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Cuchillas,Ilma,CHCR_HSS",Cuchilla Dorso Ranurado HSS CHCR CHCR_HSS - Ilma | WoodTools,Cuchilla Dorso Ranurado HSS CHCR CHCR_HSS. Maderas blandas y semi-duras Consultanos por medidas y stock.,Ilma,si,,
cuchillas-chcr-hss,,,Medida,CHCR0030508,69200,,,,,,,CHCR0030508,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0040508,61100,,,,,,,CHCR0040508,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0040608,26400,,,,,,,CHCR0040608,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0050508,45000,,,,,,,CHCR0050508,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0060405,65200,,,,,,,CHCR0060405,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0060408,70300,,,,,,,CHCR0060408,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0060505,43900,,,,,,,CHCR0060505,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0060508,33700,,,,,,,CHCR0060508,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0060608,96600,,,,,,,CHCR0060608,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0080404,104400,,,,,,,CHCR0080404,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0080508,97800,,,,,,,CHCR0080508,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0080608,97700,,,,,,,CHCR0080608,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0100404,102800,,,,,,,CHCR0100404,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0100408,51400,,,,,,,CHCR0100408,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0100505,123500,,,,,,,CHCR0100505,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0100506,108100,,,,,,,CHCR0100506,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0100508,115900,,,,,,,CHCR0100508,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0100608,79700,,,,,,,CHCR0100608,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0130408,30500,,,,,,,CHCR0130408,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0130508,58900,,,,,,,CHCR0130508,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0130608,28600,,,,,,,CHCR0130608,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0150408,106600,,,,,,,CHCR0150408,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0150505,78700,,,,,,,CHCR0150505,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0150508,89000,,,,,,,CHCR0150508,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0150608,116700,,,,,,,CHCR0150608,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0160404,89600,,,,,,,CHCR0160404,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0160405,22800,,,,,,,CHCR0160405,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0160506,107900,,,,,,,CHCR0160506,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0180404,63000,,,,,,,CHCR0180404,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0180408,124800,,,,,,,CHCR0180408,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0180505,25900,,,,,,,CHCR0180505,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0180508,123600,,,,,,,CHCR0180508,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0180608,42100,,,,,,,CHCR0180608,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0230404,118100,,,,,,,CHCR0230404,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0230405,77000,,,,,,,CHCR0230405,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0230408,71900,,,,,,,CHCR0230408,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0230508,121500,,,,,,,CHCR0230508,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0230608,86800,,,,,,,CHCR0230608,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0240608,57100,,,,,,,CHCR0240608,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0320404,84200,,,,,,,CHCR0320404,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0320508,107600,,,,,,,CHCR0320508,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0630608,115700,,,,,,,CHCR0630608,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0650405,108300,,,,,,,CHCR0650405,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0650408,92800,,,,,,,CHCR0650408,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0650505,68200,,,,,,,CHCR0650505,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0650508,47600,,,,,,,CHCR0650508,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0650556,108800,,,,,,,CHCR0650556,,no,no,,,,,,si,,
cuchillas-chcr-hss,,,Medida,CHCR0650708,83500,,,,,,,CHCR0650708,,no,no,,,,,,si,,
cuchillas-chcr-md,Cuchilla Dorso Ranurado Metal duro CHCR,Cuchillas,Medida,CHCR0060608M,123100,,,,,,,CHCR0060608M,,no,no,"<img src=""https://www.woodtools.com.ar/imagenes/herramientas/Cuchillas/CHCR_MD/1.jpg"" alt=""Cuchilla Dorso Ranurado Metal duro CHCR"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Cuchillas/CHCR_MD/2.jpg"" alt=""Cuchilla Dorso Ranurado Metal duro CHCR"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Cuchillas/CHCR_MD/3.jpg"" alt=""Cuchilla Dorso Ranurado Metal duro CHCR"" style=""max-width:100%;height:auto;margin:6px 0""><img src=""https://www.woodtools.com.ar/imagenes/herramientas/Cuchillas/CHCR_MD/4.jpg"" alt=""Cuchilla Dorso Ranurado Metal duro CHCR"" style=""max-width:100%;height:auto;margin:6px 0""><p><b>Cuchilla Dorso Ranurado Metal duro CHCR</b></p><ul><li><b>Marca:</b> Ilma</li><li><b>Material:</b> Metal duro</li><li><b>Uso:</b> Maderas duras y abrasivas</li><li><b>Formato:</b> Dorso Ranurado</li></ul><p>Ficha técnica completa en <a href=""https://www.woodtools.com.ar"" target=""_blank"">woodtools.com.ar</a></p>","Cuchillas,Ilma,CHCR_MD",Cuchilla Dorso Ranurado Metal duro CHCR CHCR_MD - Ilma | WoodTools,Cuchilla Dorso Ranurado Metal duro CHCR CHCR_MD. Maderas duras y abrasivas Consultanos por medidas y stock.,Ilma,si,,
cuchillas-chcr-md,,,Medida,CHCR0100608M,90400,,,,,,,CHCR0100608M,,no,no,,,,,,si,,
cuchillas-chcr-md,,,Medida,CHCR0130608M,31300,,,,,,,CHCR0130608M,,no,no,,,,,,si,,
cuchillas-chcr-md,,,Medida,CHCR0150608M,111000,,,,,,,CHCR0150608M,,no,no,,,,,,si,,
cuchillas-chcr-md,,,Medida,CHCR0180608M,59300,,,,,,,CHCR0180608M,,no,no,,,,,,si,,
cuchillas-chcr-md,,,Medida,CHCR0320608M,70100,,,,,,,CHCR0320608M,,no,no,,,,,,si,,
cuchillas-chcr-md,,,Medida,CHCR06504010,22100,,,,,,,CHCR06504010,,no,no,,,,,,si,,
cuchillas-chcr-md,,,Medida,CHCR06505010,116200,,,,,,,CHCR06505010,,no,no,,,,,,si,,
